Date,UPC,Brand,Description,Unit Price,Unit Cost,Regular Margin%,Units Sold,Distinct Trans. Count,TransbyCustomers,Department,SubDpto,Category
9/11/2024,7622201710842,CAMEO,CAMEO SINGLE SERVE COOKIES 12-1.9 oz,$6.99,$5.23,25.25%,3,3,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/13/2024,7622201710842,CAMEO,CAMEO SINGLE SERVE COOKIES 12-1.9 oz,$6.99,$5.23,25.25%,3,3,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/13/2024,7702011052087,COLOMBINA,COLOMBINA MULTICEREAL AVENA MIEL 7.62 oz,$1.89,$1.40,25.93%,3,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/12/2024,7702011270214,COLOMBINA,COLOMBINA MULTICEREAL FRUTOS ROJOS 7.6 oz,$1.89,$1.40,25.93%,3,3,3,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/14/2024,7702011271310,CRAKENAS,CRAKENAS GRANDS ANCESTRALES 6.3 oz,$1.89,$1.40,25.93%,3,2,1,GROCERY FOOD,GALLETAS,GALLETAS INTEGRALES
9/14/2024,7702025101085,DUX,DUX NOEL DUX SODAS CRACKERS LATA 16 oz,$5.69,$4.15,27.14%,3,3,2,GROCERY FOOD,GALLETAS,EXPORT SODA
9/11/2024,7702025185498,NOEL,NOEL SUPER 2 VAINILLA 24 ud,$2.99,$2.15,28.09%,3,2,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/12/2024,7862117323365,SUPERIOR,SUPERIOR SALTICAS GALLETAS SALADITAS 6.67 oz,$1.99,$1.35,32.16%,3,3,2,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/12/2024,7896061300585,CLAUDIA,CLAUDIA VAINILLA FLAVOR CREAM FILLED WAFER 4.94 oz,$1.25,$0.90,28.34%,3,3,1,GROCERY FOOD,GALLETAS,WAFFERS
9/12/2024,8411414011940,FLORBU,FLORBU WAFER NSA 5.3 oz,$1.69,$1.24,26.49%,3,3,2,GROCERY FOOD,GALLETAS,PRODUCTO DE SHOPPER GROCERY
9/13/2024,8411414011940,FLORBU,FLORBU WAFER NSA 5.3 oz,$1.69,$1.24,26.49%,3,3,3,GROCERY FOOD,GALLETAS,PRODUCTO DE SHOPPER GROCERY
9/11/2024,8801062636358,LOTTE,LOTTE PEPERO WHITE COOKIE 1.13 oz,$1.49,$1.05,29.53%,3,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/13/2024,1410007412,PEPPERIDGE FARM,PEPPERIDGE FARM DARK CHOCOLATE 6 oz,$4.39,$3.33,24.10%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/14/2024,1410007412,PEPPERIDGE FARM,PEPPERIDGE FARM DARK CHOCOLATE 6 oz,$4.39,$3.33,24.10%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/13/2024,1410007445,PEPPERIDGE FARM,PEPPERIDGE FARM GINGERMAN 5 oz,$4.39,$3.33,24.10%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/12/2024,1410008539,PEPPERIDGE  FARM,PEPPERIDGE  FARM GOLDFISH COLORS 6.6 oz,$3.69,$2.81,23.75%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/14/2024,1410008539,PEPPERIDGE  FARM,PEPPERIDGE  FARM GOLDFISH COLORS 6.6 oz,$3.69,$2.81,23.75%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/13/2024,1410008547,PEPPERIDGE FARM,PEPPERIDGE FARM GOLDFISH COOKIES 6.6 oz,$3.69,$2.81,23.75%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/13/2024,1410009659,PEPPERIDGE FARM,PEPPERIDGE FARM BAKED COOKIES COLORS 9- 0.9 oz,$5.49,$4.19,23.72%,2,2,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/14/2024,1410009659,PEPPERIDGE FARM,PEPPERIDGE FARM BAKED COOKIES COLORS 9- 0.9 oz,$5.49,$4.19,23.72%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/13/2024,1427220184,COLOMBINA,COLOMBINA SUGAR WAFER VANILLA 8.46 oz,$1.59,$1.05,33.96%,2,2,2,GROCERY FOOD,GALLETAS,WAFFERS
9/12/2024,1427220444,COLOMBINA,COLOMBINA BRINKY CHOCOLATE 13.97 oz,$2.19,$1.54,29.68%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/13/2024,1427220444,COLOMBINA,COLOMBINA BRINKY CHOCOLATE 13.97 oz,$2.19,$1.54,29.68%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/12/2024,1427220447,COLOMBINA,COLOMBINA BRINKY VAINILLA 13.97 oz,$2.19,$1.54,29.68%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/11/2024,2142509111,PAN PEPIN,PAN PEPIN GALLETAS DE CASCO REG 10 oz,$3.09,$2.19,29.13%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DE CASCO
9/13/2024,2410011622,CHEEZ IT,CHEEZ IT WHITE CHEDDAR SNACK CRACKERS 7 oz,$3.59,$2.62,27.07%,2,2,2,GROCERY FOOD,GALLETAS,PRODUCTO DE SHOPPER GROCERY
9/14/2024,2410011622,CHEEZ IT,CHEEZ IT WHITE CHEDDAR SNACK CRACKERS 7 oz,$3.59,$2.62,27.07%,2,1,1,GROCERY FOOD,GALLETAS,PRODUCTO DE SHOPPER GROCERY
9/12/2024,2410011717,CHEEZ IT,CHEEZ IT EXTRA TOASTY 12-1 oz,$7.99,$5.99,25.00%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/12/2024,2410020411,CHEEZ IT,CHEEZ IT ORIGINAL SNACK CRACKERS 7 oz,$3.59,$2.62,27.07%,2,2,1,GROCERY FOOD,GALLETAS,PRODUCTO DE SHOPPER GROCERY
9/13/2024,2589943314,CLAUDIA,CLAUDIA WAFER CHOCO AVELLANA SF 4.94 oz,$1.50,$1.20,19.72%,2,2,1,GROCERY FOOD,GALLETAS,WAFFERS
9/14/2024,2589943314,CLAUDIA,CLAUDIA WAFER CHOCO AVELLANA SF 4.94 oz,$1.50,$1.20,19.72%,2,2,2,GROCERY FOOD,GALLETAS,WAFFERS
9/12/2024,2780006394,KEEBLER,KEEBLER FUDGES STRIPES COCONUT DREAMS 8.5 oz,$3.69,$2.64,28.43%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/13/2024,2780006555,KEEBLER,KEEBLER VIENNA FINGERS VANILLA FUDGE CREME 12 oz,$3.69,$2.64,28.43%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/14/2024,2780006555,KEEBLER,KEEBLER VIENNA FINGERS VANILLA FUDGE CREME 12 oz,$3.69,$2.64,28.43%,2,2,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/11/2024,2780006557,KEEBLER,KEEBLER SANDIES PECAN 11.3 oz,$3.69,$2.64,28.43%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/11/2024,2780006597,KEEBLER,KEEBLER SIMPLY SANDIES COOKIES 11.2 oz,$3.69,$2.64,28.43%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/12/2024,2780006597,KEEBLER,KEEBLER SIMPLY SANDIES COOKIES 11.2 oz,$3.69,$2.64,28.43%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/12/2024,2780006793,KEEBLER,KEEBLER SANDIES CRANBERRY ALMOND 9.9 oz,$3.69,$2.64,28.43%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/11/2024,2780016313,KEEBLER,KEEBLER FUDGE STRIPE CADDIE 12-1 oz,$5.99,$4.50,24.96%,2,2,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/13/2024,2780016314,KEEBLER,KEEBLER CHIPS DELUXE RAINBOW CADDIE 12-1 oz,$5.99,$4.50,24.96%,2,2,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/13/2024,2840002925,MUNCHIES,MUNCHIES CHEDDAR CHEESE 8-11.4 oz,$3.69,$2.51,31.95%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/11/2024,2840025942,GRANDMA,GRANDMA CHOCOLATE BROWNIE COOKIES 2.87 oz,$1.09,$0.78,28.17%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/12/2024,3010010055,TOWN HOUSE,TOWN HOUSE ORIGINAL 13.8 oz,$4.89,$2.60,46.80%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/14/2024,3010010057,KEEBLER,KEEBLER CLUB ORIGINAL 13.7 oz,$4.69,$2.60,44.53%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/13/2024,3010010068,KEEBLER,KEEBLER CLUB MULTI GRAIN 12.7 oz,$4.69,$2.60,44.53%,2,2,,GROCERY FOOD,GALLETAS,EXPORT SODA INTEGRAL
9/12/2024,3010011176,KEEBLER,KEEBLER CLUB SNACK STACKS ORIGINAL 12.5 oz,$4.69,$2.60,44.53%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/11/2024,3010012007,KEEBLER,KEEBLER GRAHAM COOKIES PAW PATROL 12 ud,$7.89,$5.99,24.05%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/12/2024,3010012007,KEEBLER,KEEBLER GRAHAM COOKIES PAW PATROL 12 ud,$7.89,$5.99,24.05%,2,2,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/14/2024,3010012007,KEEBLER,KEEBLER GRAHAM COOKIES PAW PATROL 12 ud,$7.89,$5.99,24.05%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/12/2024,3010012733,CLUB CRISPS,CLUB CRISPS RANCH CRACKERS 7.1 oz,$3.99,$3.00,24.94%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/14/2024,3010012735,CLUB CRISPS,CLUB CRISPS SEA SALT CRACKERS 7.1 oz,$3.99,$3.00,24.94%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/14/2024,3010012898,TOASTEDS,TOASTEDS FLATBREAD SEA SALT N OLIVE OIL 8.7 oz,$3.99,$2.61,34.52%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/11/2024,3010021597,KEEBLER,KEEBLER SCOOBY DOO GRAHAM 12 ud,$7.89,$5.99,24.05%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/12/2024,3010021597,KEEBLER,KEEBLER SCOOBY DOO GRAHAM 12 ud,$7.89,$5.99,24.05%,2,2,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/14/2024,3010032292,TOASTEDS,TOASTEDS BUTTERCRISP CRACKERS 8 oz,$3.99,$2.61,34.59%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/12/2024,3800026596,RICE KRISPIES,RICE KRISPIES TREATS RAINBOW 8-0.7 oz,$3.99,$2.99,24.98%,2,2,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/11/2024,4133104888,GOYA,GOYA PALMERITAS DE HOJALDRE 7.05 oz,$2.39,$1.79,25.03%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/14/2024,4133104888,GOYA,GOYA PALMERITAS DE HOJALDRE 7.05 oz,$2.39,$1.79,25.03%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/11/2024,4133105019,GOYA,GOYA VANILLA WAFER 4.9 oz,$1.29,$0.94,27.33%,2,2,2,GROCERY FOOD,GALLETAS,WAFFERS
9/11/2024,4157004426,BLUE DIAMOND,BLUE DIAMOND ALMOND NUT THINS ORIGINAL 4.25 oz,$4.49,$3.31,26.32%,2,2,,GROCERY FOOD,GALLETAS,CRACKERS
9/13/2024,4157014510,BLUE DIAMOND,BLUE DIAMOND NUT THINS HINT OF SALT 7.7 oz,$6.79,$5.08,25.14%,2,2,1,GROCERY FOOD,GALLETAS,
9/11/2024,4400000463,HONEY MAID,HONEY MAID GRAHAM CRACKERS 14.4 oz,$4.59,$3.39,26.11%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/13/2024,4400000463,HONEY MAID,HONEY MAID GRAHAM CRACKERS 14.4 oz,$4.59,$3.39,26.11%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/13/2024,4400000680,OREO,OREO MINI COOKIES 3 oz,$1.19,$0.80,32.42%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/14/2024,4400000680,OREO,OREO MINI COOKIES 3 oz,$1.19,$0.80,32.42%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/13/2024,4400000713,CHIPS AHOY,CHIPS AHOY MINI DOY BAG 8 oz,$2.99,$2.21,26.00%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/11/2024,4400001592,OREO,OREO MINI DOY BAGS 8 oz,$2.99,$2.21,26.00%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/14/2024,4400002681,FRESH STACKS,FRESH STACKS SALTINE CRACKERS 13.6 oz,$3.19,$2.33,26.86%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/13/2024,4400002827,BELVITA,BELVITA BREAKFAST GOLDEN OAT 8.8 oz,$4.79,$3.00,37.41%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS AVENA
9/12/2024,4400003117,RITZ,RITZ GARLIC BUTTER 13.7 oz,$4.29,$3.60,16.08%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/12/2024,4400003128,NILLA,NILLA MINI WAFER SINGLE SERVE 12-1 oz,$5.29,$4.26,19.47%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/12/2024,4400003194,BELVITA,BELVITA BREAKFAST CHOCOLATE 5-1.76 oz,$4.79,$3.00,37.41%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS AVENA
9/11/2024,4400003424,RITZ,RITZ CRACKERS CONVENIENCE PACK 3.47 oz,$1.79,$1.30,27.14%,2,2,,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/12/2024,4400003424,RITZ,RITZ CRACKERS CONVENIENCE PACK 3.47 oz,$1.79,$1.30,27.14%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/14/2024,4400004098,TEDDY GRAHAMS,TEDDY GRAHAMS HONEY COOKIES 12-1 oz,$5.29,$4.26,19.47%,2,2,1,GROCERY FOOD,GALLETAS,PRODUCTO DE SHOPPER GROCERY
9/12/2024,4400004101,NABISCO,NABISCO FUN SHAPES MULTI 20 ud,$9.49,$7.09,25.32%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/13/2024,4400004101,NABISCO,NABISCO FUN SHAPES MULTI 20 ud,$9.49,$7.09,25.32%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/11/2024,4400004631,NUTTER BUTTER,NUTTER BUTTER FAMILY SIZE 16 oz,$4.59,$3.59,21.75%,2,2,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/13/2024,4400004631,NUTTER BUTTER,NUTTER BUTTER FAMILY SIZE 16 oz,$4.59,$3.59,21.75%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/11/2024,4400004913,CHIPS AHOY,CHIPS AHOY THINS ORIGINAL 7 oz,$3.69,$2.84,22.99%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/12/2024,4400004913,CHIPS AHOY,CHIPS AHOY THINS ORIGINAL 7 oz,$3.69,$2.84,22.99%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/14/2024,4400004913,CHIPS AHOY,CHIPS AHOY THINS ORIGINAL 7 oz,$3.69,$2.84,22.99%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/13/2024,4400005043,RITZ,RITZ CRISP THINS CREAM CHEESE ONION 7.1 oz,$3.89,$2.68,31.23%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/12/2024,4400006017,OREO,OREO THINS MINT FAMILY SIZE 11.78 oz,$3.89,$2.64,32.11%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/12/2024,4400006039,OREO,OREO PEANUT BUTTER FAMILY SIZE 17 oz,$4.79,$3.60,24.93%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/12/2024,4400006393,CHIPS AHOY,CHIPS AHOY REESES MINI PIECES COOKIES 9.5 oz,$4.69,$3.60,23.24%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/14/2024,4400006393,CHIPS AHOY,CHIPS AHOY REESES MINI PIECES COOKIES 9.5 oz,$4.69,$3.60,23.24%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/11/2024,4400007143,CHIPS AHOY,CHIPS AHOY HERSHEYS COOKIES 14.48 oz,$4.69,$3.60,23.24%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/14/2024,4400007143,CHIPS AHOY,CHIPS AHOY HERSHEYS COOKIES 14.48 oz,$4.69,$3.60,23.24%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/13/2024,4400007196,OREO,OREO CHOCOLATE TOFFEE CRUNCH 17 oz,$4.29,$3.35,22.01%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/14/2024,4400007196,OREO,OREO CHOCOLATE TOFFEE CRUNCH 17 oz,$4.29,$3.35,22.01%,2,2,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/11/2024,4400007551,CHIPS AHOY,CHIPS AHOY CHEWY HERSHEYS FILLED 14.85 oz,$4.69,$3.21,31.66%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/11/2024,4400007773,RITZ,RITZ CRACKERS BUTTERY 13.7 oz,$4.79,$3.15,34.15%,2,2,,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/12/2024,4400007773,RITZ,RITZ CRACKERS BUTTERY 13.7 oz,$4.79,$3.15,34.15%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/12/2024,4400008844,NEWTONS,NEWTONS SINGLE SERVE FIG 12-2 oz,$6.99,$5.23,25.25%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/13/2024,4400008844,NEWTONS,NEWTONS SINGLE SERVE FIG 12-2 oz,$6.99,$5.23,25.25%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/13/2024,4741604095,DUX,DUX GALLETAS SALADAS ORIGINAL 9 ud,$1.89,$1.35,28.79%,2,1,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/12/2024,4741605128,DUX,DUX GALLETAS SALADAS INTEGRAL 9 ud,$1.79,$1.35,24.82%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS INTEGRALES
9/13/2024,4741605128,DUX,DUX GALLETAS SALADAS INTEGRAL 9 ud,$1.79,$1.35,24.82%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS INTEGRALES
9/14/2024,4741605128,DUX,DUX GALLETAS SALADAS INTEGRAL 9 ud,$1.79,$1.35,24.82%,2,1,,GROCERY FOOD,GALLETAS,GALLETAS INTEGRALES
9/11/2024,4741605219,DUX,DUX CRACKER INTEGRAL 7.6 oz,$2.69,$2.03,24.72%,2,2,1,GROCERY FOOD,GALLETAS,EXPORT SODA INTEGRAL
9/11/2024,4741622999,DUX,DUX SALTINES SEMILLAS Y CEREALES 9-7.6 oz,$2.69,$2.02,24.88%,2,1,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/13/2024,4741623080,TOSH,TOSH FUSION DE CEREALES FRESH PACK 9-1oz,$2.59,$1.90,26.80%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS INTEGRALES
9/13/2024,4741623082,TOSH,TOSH AJONJOLI FRESH PACK 9-1 oz,$2.59,$1.90,26.80%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/11/2024,4741623204,DUX,DUX GOLDEN DELIGHT CRACKERS 14.11 oz,$5.49,$4.12,24.94%,2,2,,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/13/2024,4741623220,NOEL,NOEL DUX GALLETAS SODA CAJA 15.2 oz,$4.99,$3.58,28.27%,2,2,2,GROCERY FOOD,GALLETAS,EXPORT SODA
9/14/2024,4741623220,NOEL,NOEL DUX GALLETAS SODA CAJA 15.2 oz,$4.99,$3.58,28.27%,2,2,1,GROCERY FOOD,GALLETAS,EXPORT SODA
9/12/2024,5929057322,CARRS,CARRS TABLE WATER CRACKERS ORGINAL 4.25 oz,$5.99,$3.74,37.60%,2,2,2,GROCERY FOOD,GALLETAS,CRACKERS
9/13/2024,5929057322,CARRS,CARRS TABLE WATER CRACKERS ORGINAL 4.25 oz,$5.99,$3.74,37.60%,2,2,1,GROCERY FOOD,GALLETAS,CRACKERS
9/11/2024,6731200526,VOORTMAN,VOORTMAN WAFERS CHOCOLATE SF 9 oz,$3.39,$2.50,26.25%,2,2,2,GROCERY FOOD,GALLETAS,WAFFERS
9/13/2024,6731200549,VOORTMAN,VOORTMAN FUDGE CHOCOLATE CHIPS SF 8 oz,$3.39,$2.50,26.25%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/13/2024,6731200550,VOORTMAN,VOORTMAN CHOCOLATE CHIP SF 8 oz,$3.39,$2.50,26.25%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/11/2024,6731200564,VOORTMAN,VOORTMAN ALMONETTE SF 8 oz,$3.39,$2.50,26.25%,2,2,1,GROCERY FOOD,GALLETAS,DIET COOKIES
9/13/2024,6731200564,VOORTMAN,VOORTMAN ALMONETTE SF 8 oz,$3.39,$2.50,26.25%,2,2,2,GROCERY FOOD,GALLETAS,DIET COOKIES
9/12/2024,6731205065,VOORTMAN,VOORTMAN MINI VANILLA WAFERS 5 oz,$3.39,$2.50,26.25%,2,2,2,GROCERY FOOD,GALLETAS,PRODUCTO DE SHOPPER GROCERY
9/13/2024,6731205184,VOORTMAN,VOORTMAN PERFECTLY SWEET SWEET COCONUT 8 oz,$3.29,$2.50,24.01%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/14/2024,6731205189,VOORTMAN,VOORTMAN PERFECTLY SWEET ALMOND CRUNCH 8 oz,$3.29,$2.50,24.01%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/14/2024,7121400530,BIMBO,BIMBO 2 X 3 VAINILLA SAND COOKIES 17.6 oz,$3.29,$2.34,28.78%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/11/2024,7121400531,HOLSUM,HOLSUM CIENTO EN BOCA 6 oz,$2.29,$1.62,29.40%,2,2,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/14/2024,7121400531,HOLSUM,HOLSUM CIENTO EN BOCA 6 oz,$2.29,$1.62,29.40%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/12/2024,7121400548,BIMBO,BIMBO 2 X 3 SANDWICH COCO 15 oz,$3.29,$2.34,28.78%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/11/2024,7121400575,BIMBO,BIMBO 2 X 3 DUPLEX SAND COOKIES 17.6 oz,$3.29,$2.34,28.78%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/12/2024,7121400602,HOLSUM,HOLSUM VAINILLA WAFERS 10.5 oz,$3.19,$2.22,30.46%,2,2,2,GROCERY FOOD,GALLETAS,WAFFERS
9/14/2024,7121400602,HOLSUM,HOLSUM VAINILLA WAFERS 10.5 oz,$3.19,$2.22,30.46%,2,2,1,GROCERY FOOD,GALLETAS,WAFFERS
9/12/2024,7151211724,ROYAL BORINQUEN,ROYAL BORINQUEN EXPORT SODA LIGHT 24 oz,$7.19,$5.47,23.95%,2,2,1,GROCERY FOOD,GALLETAS,EXPORT SODA
9/13/2024,7151212116,ROYAL BORINQUEN,ROYAL BORINQUEN EXPORT SODAS 14 oz,$3.99,$2.99,24.98%,2,2,2,GROCERY FOOD,GALLETAS,EXPORT SODA
9/13/2024,7151212708,ROYAL BORINQUEN,ROYAL BORINQUEN LIGHT EXPORT SODAS 7 oz,$3.49,$2.62,24.93%,2,2,,GROCERY FOOD,GALLETAS,EXPORT SODA
9/12/2024,7151251214,ROYAL BORINQUEN,ROYAL BORINQUEN CIEN EN BOCA 14 oz,$5.69,$4.42,22.36%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/14/2024,7151261220,ROYAL BORINQUEN,ROYAL BORINQUEN GALLETA RICA 24 oz,$8.19,$6.59,19.50%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/13/2024,7151281320,SULTANA,SULTANA EXPORT SODA REDONDA 24 oz,$7.09,$5.58,21.25%,2,1,,GROCERY FOOD,GALLETAS,EXPORT SODA
9/11/2024,7151282108,SULTANA,SULTANA GALLETAS DE SODA 7 oz,$3.59,$2.78,22.56%,2,2,1,GROCERY FOOD,GALLETAS,EXPORT SODA
9/11/2024,7298100112,ROVIRA,ROVIRA EXPORT SODA LITE 30 oz,$7.79,$5.83,25.20%,2,1,1,GROCERY FOOD,GALLETAS,EXPORT SODA
9/12/2024,7298100112,ROVIRA,ROVIRA EXPORT SODA LITE 30 oz,$7.79,$5.83,25.20%,2,2,2,GROCERY FOOD,GALLETAS,EXPORT SODA
9/13/2024,7298100131,ROVIRA,ROVIRA EXPORT SODA FOIL PACK 18 oz,$5.29,$3.90,26.37%,2,2,2,GROCERY FOOD,GALLETAS,EXPORT SODA
9/13/2024,7298100132,ROVIRA,ROVIRA EXPORT SODA FOIL PACK LITE 20.1 oz,$5.99,$4.42,26.18%,2,2,2,GROCERY FOOD,GALLETAS,EXPORT SODA
9/11/2024,7298100133,ROVIRA,ROVIRA EXPORT SODA INT FOIL PACK 20.5 oz,$5.99,$4.42,26.18%,2,2,1,GROCERY FOOD,GALLETAS,EXPORT SODA INTEGRAL
9/12/2024,7298100136,ROVIRA,ROVIRA EXPORT SODA MULTI GRAIN 9 oz,$3.49,$2.62,24.98%,2,2,1,GROCERY FOOD,GALLETAS,EXPORT SODA INTEGRAL
9/13/2024,7298100136,ROVIRA,ROVIRA EXPORT SODA MULTI GRAIN 9 oz,$3.49,$2.62,24.98%,2,2,1,GROCERY FOOD,GALLETAS,EXPORT SODA INTEGRAL
9/14/2024,7298100136,ROVIRA,ROVIRA EXPORT SODA MULTI GRAIN 9 oz,$3.49,$2.62,24.98%,2,2,2,GROCERY FOOD,GALLETAS,EXPORT SODA INTEGRAL
9/14/2024,7298100157,ROVIRA,ROVIRA EXPORT SODAS BUTTER 30 oz,$8.29,$6.22,25.03%,2,2,2,GROCERY FOOD,GALLETAS,EXPORT SODA
9/14/2024,7298100182,ROVIRA,ROVIRA EXPORT SODA INTEGRAL 24 oz,$5.99,$4.49,24.99%,2,2,,GROCERY FOOD,GALLETAS,EXPORT SODA INTEGRAL
9/12/2024,7298100207,ROVIRA,ROVIRA VAINILLA TREATS 31 oz,$8.79,$6.52,25.88%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/14/2024,7298100207,ROVIRA,ROVIRA VAINILLA TREATS 31 oz,$8.79,$6.52,25.88%,2,2,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
